
user_id,event_time,event_name,platform
u05479,2025-01-23 21:16:00,view_portfolio,iOS
u00180,2025-01-23 21:33:00,complete_signup,Android
u00028,2025-01-23 21:37:00,fund_account,iOS
u08305,2025-01-23 21:50:00,complete_signup,Android
u03901,2025-01-23 21:52:00,app_open,Android
u00817,2025-01-23 21:53:00,complete_signup,Android
u00111,2025-01-23 22:00:00,app_open,Android
u08591,2025-01-23 22:00:00,app_open,iOS
u08924,2025-01-23 22:00:00,app_open,iOS
u02334,2025-01-23 22:54:00,link_bank,Android
u04768,2025-01-23 23:00:00,app_open,Web
u06394,2025-01-23 23:00:00,app_open,Android
u08292,2025-01-23 23:00:00,app_open,iOS
u03320,2025-01-23 23:03:00,complete_signup,Android
u06926,2025-01-24 00:00:00,app_open,Android
u09187,2025-01-24 00:00:00,app_open,Android
u01076,2025-01-24 00:45:00,app_open,Android
u05914,2025-01-24 01:00:00,app_open,iOS
u06213,2025-01-24 01:00:00,app_open,iOS
u08147,2025-01-24 01:09:00,fund_account,Android
u00855,2025-01-24 01:17:00,link_bank,iOS
u08440,2025-01-24 01:31:00,complete_signup,iOS
u07882,2025-01-24 02:00:00,app_open,Web
u01100,2025-01-24 03:00:00,app_open,Android
u09506,2025-01-24 03:00:00,app_open,iOS
u03826,2025-01-24 03:30:00,link_bank,iOS
u01866,2025-01-24 03:45:00,link_bank,Web
u03901,2025-01-24 03:52:00,complete_signup,Web
u01100,2025-01-24 04:00:00,view_portfolio,iOS
u04290,2025-01-24 04:00:00,app_open,Android
u06333,2025-01-24 04:00:00,app_open,iOS
u09610,2025-01-24 04:00:00,app_open,Web
u04277,2025-01-24 04:05:00,app_open,iOS
u02168,2025-01-24 04:16:00,complete_signup,iOS
u01076,2025-01-24 04:45:00,complete_signup,iOS
u03985,2025-01-24 04:52:00,link_bank,Web
u04290,2025-01-24 05:00:00,view_portfolio,Android
u05316,2025-01-24 05:00:00,app_open,Android
u05479,2025-01-24 05:00:00,app_open,Android
u06394,2025-01-24 05:00:00,complete_signup,iOS
u03008,2025-01-24 05:09:00,link_bank,iOS
u03533,2025-01-24 05:10:00,complete_signup,iOS
u09163,2025-01-24 05:28:00,app_open,iOS
u00942,2025-01-24 05:55:00,link_bank,iOS
u05337,2025-01-24 05:55:00,app_open,Android
u00496,2025-01-24 06:00:00,app_open,iOS
u05479,2025-01-24 06:00:00,view_portfolio,Android
u08430,2025-01-24 06:00:00,app_open,iOS
u09184,2025-01-24 06:25:00,fund_account,Android
u09163,2025-01-24 06:28:00,complete_signup,iOS
u00496,2025-01-24 07:00:00,view_portfolio,Android
u00914,2025-01-24 07:03:00,complete_signup,iOS
u03370,2025-01-24 07:52:00,fund_account,Web
u00741,2025-01-24 07:54:00,app_open,iOS
u05883,2025-01-24 08:00:00,app_open,iOS
u02304,2025-01-24 09:00:00,app_open,Web
u03376,2025-01-24 09:00:00,app_open,iOS
u07005,2025-01-24 09:00:00,app_open,Android
u08683,2025-01-24 09:20:00,app_open,Android
u03535,2025-01-24 09:22:00,link_bank,Android
u08440,2025-01-24 09:31:00,link_bank,iOS
u02031,2025-01-24 09:46:00,app_open,Android
u05817,2025-01-24 10:00:00,app_open,iOS
u04114,2025-01-24 10:12:00,app_open,iOS
u08359,2025-01-24 10:32:00,app_open,iOS
u02031,2025-01-24 10:46:00,complete_signup,Web
u04277,2025-01-24 11:05:00,complete_signup,Android
u02249,2025-01-24 11:10:00,link_bank,Android
u04114,2025-01-24 11:12:00,complete_signup,Android
u06136,2025-01-24 11:31:00,link_bank,Android
u00741,2025-01-24 11:54:00,complete_signup,iOS
u00200,2025-01-24 12:00:00,app_open,Android
u00300,2025-01-24 12:00:00,app_open,Android
u07801,2025-01-24 12:00:00,app_open,Web
u05484,2025-01-24 12:21:00,fund_account,iOS
u09306,2025-01-24 12:46:00,fund_account,Android
u07362,2025-01-24 12:49:00,app_open,Web
u05501,2025-01-24 12:56:00,fund_account,iOS
u00901,2025-01-24 13:00:00,app_open,Android
u00775,2025-01-24 13:54:00,app_open,Android
u00901,2025-01-24 14:00:00,view_portfolio,iOS
u06018,2025-01-24 14:00:00,app_open,Android
u06406,2025-01-24 14:00:00,app_open,Web
u08387,2025-01-24 14:00:00,app_open,iOS
u06420,2025-01-24 14:04:00,app_open,Android
u07716,2025-01-24 14:32:00,app_open,Android
u07262,2025-01-24 14:36:00,app_open,Android
u00351,2025-01-24 15:00:00,app_open,Android
u06406,2025-01-24 15:00:00,view_portfolio,iOS
u08387,2025-01-24 15:00:00,view_portfolio,Android
u08872,2025-01-24 15:00:00,app_open,iOS
u06602,2025-01-24 15:16:00,app_open,Android
u08924,2025-01-24 15:33:00,make_investment,Android
u05897,2025-01-24 15:36:00,link_bank,Android
u03901,2025-01-24 15:52:00,link_bank,iOS
u00775,2025-01-24 15:54:00,complete_signup,Android
u05337,2025-01-24 15:55:00,complete_signup,iOS
u00351,2025-01-24 16:00:00,view_portfolio,iOS
u02309,2025-01-24 16:00:00,app_open,Android
u03722,2025-01-24 16:00:00,app_open,Web
u08872,2025-01-24 16:00:00,view_portfolio,Android
u09345,2025-01-24 16:12:00,make_investment,Web
u06602,2025-01-24 16:16:00,complete_signup,iOS
u00153,2025-01-24 16:24:00,fund_account,iOS
u04412,2025-01-24 16:33:00,link_bank,Web
u08924,2025-01-24 16:33:00,view_portfolio,Web
u05397,2025-01-24 17:00:00,app_open,Android
u07777,2025-01-24 17:00:00,app_open,Web
u09099,2025-01-24 17:00:00,app_open,iOS
u09716,2025-01-24 17:00:00,app_open,Android
u06420,2025-01-24 17:04:00,complete_signup,iOS
u09345,2025-01-24 17:12:00,view_portfolio,iOS
u06320,2025-01-24 17:19:00,link_bank,Android
u08683,2025-01-24 17:20:00,complete_signup,Web
u07362,2025-01-24 17:49:00,complete_signup,iOS
u06435,2025-01-24 17:59:00,make_investment,iOS
u01751,2025-01-24 18:00:00,app_open,iOS
u05397,2025-01-24 18:00:00,view_portfolio,Web
u09208,2025-01-24 18:00:00,app_open,Android
u05590,2025-01-24 18:31:00,app_open,Android
u04060,2025-01-24 18:43:00,app_open,iOS
u08367,2025-01-24 18:51:00,link_bank,iOS
u06435,2025-01-24 18:59:00,view_portfolio,Web
u01480,2025-01-24 19:00:00,app_open,iOS
u09317,2025-01-24 19:04:00,app_open,Android
u06342,2025-01-24 19:30:00,link_bank,Android
u07716,2025-01-24 19:32:00,complete_signup,Web
u07262,2025-01-24 19:36:00,complete_signup,Android
u00146,2025-01-24 20:00:00,app_open,Android
u01480,2025-01-24 20:00:00,view_portfolio,Android
u02263,2025-01-24 20:00:00,app_open,iOS
u04941,2025-01-24 20:00:00,app_open,Android
u05414,2025-01-24 20:00:00,app_open,Android
u08387,2025-01-24 20:28:00,make_investment,iOS
u08359,2025-01-24 20:32:00,complete_signup,iOS
u06699,2025-01-24 20:35:00,link_bank,Android
u05796,2025-01-24 20:44:00,app_open,iOS
u02263,2025-01-24 21:00:00,view_portfolio,Android
u06524,2025-01-24 21:00:00,app_open,iOS
u08598,2025-01-24 21:00:00,app_open,iOS
u03651,2025-01-24 21:08:00,make_investment,Android
u09875,2025-01-24 21:21:00,app_open,Android
u08387,2025-01-24 21:28:00,view_portfolio,Android
u05745,2025-01-24 21:41:00,link_bank,Web
u00462,2025-01-24 22:00:00,app_open,iOS
u06524,2025-01-24 22:00:00,view_portfolio,Android
u08598,2025-01-24 22:00:00,view_portfolio,Android
u03320,2025-01-24 22:03:00,link_bank,Android
u03651,2025-01-24 22:08:00,view_portfolio,Android
u09875,2025-01-24 22:21:00,complete_signup,Android
u04090,2025-01-24 22:25:00,make_investment,Android
u05590,2025-01-24 22:31:00,complete_signup,Android
u04060,2025-01-24 22:43:00,complete_signup,iOS
u00741,2025-01-24 22:54:00,link_bank,iOS
u00362,2025-01-24 23:00:00,app_open,Android
u06722,2025-01-24 23:00:00,app_open,Android
u04833,2025-01-24 23:11:00,app_open,Android
u04090,2025-01-24 23:25:00,view_portfolio,Web
u06342,2025-01-24 23:30:00,fund_account,iOS
u00248,2025-01-24 23:32:00,link_bank,Android
u00362,2025-01-25 00:00:00,view_portfolio,Android
u06056,2025-01-25 00:29:00,app_open,iOS
u09208,2025-01-25 00:32:00,make_investment,Android
u05337,2025-01-25 00:55:00,link_bank,Android
u01683,2025-01-25 01:00:00,app_open,Android
u01616,2025-01-25 01:02:00,link_bank,Android
u00960,2025-01-25 01:09:00,app_open,iOS
u09184,2025-01-25 01:25:00,make_investment,iOS
u09208,2025-01-25 01:32:00,view_portfolio,iOS
u01683,2025-01-25 02:00:00,view_portfolio,iOS
u04856,2025-01-25 02:00:00,app_open,iOS
u08717,2025-01-25 02:00:00,app_open,iOS
u09515,2025-01-25 02:00:00,app_open,Web
u08374,2025-01-25 02:03:00,fund_account,Android
u03699,2025-01-25 02:19:00,link_bank,iOS
u00744,2025-01-25 02:25:00,make_investment,iOS
u09184,2025-01-25 02:25:00,view_portfolio,Android
u03670,2025-01-25 02:32:00,link_bank,Android
u08525,2025-01-25 02:35:00,app_open,iOS
u08253,2025-01-25 02:46:00,app_open,Android
u04856,2025-01-25 03:00:00,view_portfolio,Android
u05110,2025-01-25 03:00:00,app_open,Android
u06410,2025-01-25 03:00:00,app_open,iOS
u09317,2025-01-25 03:04:00,complete_signup,Android
u04833,2025-01-25 03:11:00,complete_signup,Android
u00744,2025-01-25 03:25:00,view_portfolio,iOS
u06056,2025-01-25 03:29:00,complete_signup,Web
u01067,2025-01-25 03:33:00,make_investment,Web
u01830,2025-01-25 03:54:00,app_open,iOS
u00107,2025-01-25 04:00:00,app_open,Android
u07127,2025-01-25 04:09:00,app_open,Android
u01296,2025-01-25 04:30:00,app_open,Android
u01067,2025-01-25 04:33:00,view_portfolio,Android
u06951,2025-01-25 04:37:00,link_bank,Android
u05796,2025-01-25 05:44:00,complete_signup,Web
u01909,2025-01-25 05:55:00,make_investment,Web
u04933,2025-01-25 06:00:00,app_open,Android
u07203,2025-01-25 06:00:00,app_open,Android
u09254,2025-01-25 06:02:00,app_open,Android
u04678,2025-01-25 06:14:00,app_open,Android
u08253,2025-01-25 06:46:00,complete_signup,Android
u01909,2025-01-25 06:55:00,view_portfolio,Android
u07885,2025-01-25 07:24:00,fund_account,Android
u03187,2025-01-25 07:46:00,app_open,Android
u07467,2025-01-25 07:46:00,app_open,Web
u01336,2025-01-25 08:00:00,app_open,Web
u05263,2025-01-25 08:00:00,app_open,Android
u00960,2025-01-25 08:09:00,complete_signup,iOS
u04771,2025-01-25 08:11:00,app_open,Android
u01779,2025-01-25 08:19:00,link_bank,iOS
u02634,2025-01-25 08:25:00,app_open,iOS
u03329,2025-01-25 08:43:00,app_open,Android
u04137,2025-01-25 08:45:00,link_bank,Android
u01830,2025-01-25 08:54:00,complete_signup,Android
u01336,2025-01-25 09:00:00,view_portfolio,iOS
u01572,2025-01-25 09:00:00,app_open,iOS
u09630,2025-01-25 09:00:00,app_open,Android
u05843,2025-01-25 09:07:00,app_open,Android
u08598,2025-01-25 09:16:00,make_investment,Android
u00539,2025-01-25 10:00:00,app_open,iOS
u07127,2025-01-25 10:09:00,complete_signup,iOS
u08598,2025-01-25 10:16:00,view_portfolio,iOS
u06056,2025-01-25 10:29:00,link_bank,Web
u03961,2025-01-25 10:33:00,link_bank,iOS
u03099,2025-01-25 11:00:00,app_open,iOS
u07269,2025-01-25 11:00:00,app_open,iOS
u08525,2025-01-25 11:35:00,complete_signup,Android
u09710,2025-01-25 11:51:00,app_open,Android
u02654,2025-01-25 12:00:00,app_open,Android
u07269,2025-01-25 12:00:00,view_portfolio,iOS
u08185,2025-01-25 12:00:00,app_open,iOS
u03364,2025-01-25 12:09:00,app_open,Android
u04771,2025-01-25 12:11:00,complete_signup,Android
u07056,2025-01-25 12:34:00,fund_account,Android
u03329,2025-01-25 12:43:00,complete_signup,Android
u07704,2025-01-25 13:00:00,app_open,Android
u08229,2025-01-25 13:00:00,app_open,iOS
u09354,2025-01-25 13:00:00,app_open,iOS
u01314,2025-01-25 13:16:00,app_open,Android
u06913,2025-01-25 13:29:00,link_bank,Android
u01296,2025-01-25 13:30:00,complete_signup,iOS
u06594,2025-01-25 13:44:00,link_bank,Android
u05929,2025-01-25 13:46:00,app_open,Web
u07467,2025-01-25 13:46:00,complete_signup,Android
u07671,2025-01-25 14:00:00,app_open,iOS
u09254,2025-01-25 14:02:00,complete_signup,iOS
u03187,2025-01-25 14:46:00,complete_signup,Android
u01623,2025-01-25 15:00:00,app_open,Android
u04130,2025-01-25 15:00:00,app_open,iOS
u08389,2025-01-25 15:00:00,app_open,Android
u05843,2025-01-25 15:07:00,complete_signup,Web
u08895,2025-01-25 15:35:00,fund_account,Android
u02075,2025-01-25 15:53:00,app_open,Android
u08919,2025-01-25 15:53:00,app_open,iOS
u01019,2025-01-25 16:00:00,app_open,Android
u05650,2025-01-25 16:00:00,app_open,Android
u06543,2025-01-25 16:00:00,app_open,Android
u09997,2025-01-25 16:03:00,app_open,Android
u01314,2025-01-25 16:16:00,complete_signup,iOS
u08506,2025-01-25 16:23:00,app_open,Web
u09163,2025-01-25 16:28:00,link_bank,Android
u01878,2025-01-25 16:35:00,app_open,iOS
u04743,2025-01-25 16:35:00,app_open,iOS
u01336,2025-01-25 16:53:00,make_investment,Android
u05704,2025-01-25 17:00:00,app_open,iOS
u06656,2025-01-25 17:00:00,app_open,iOS
u06905,2025-01-25 17:00:00,app_open,Android
u04678,2025-01-25 17:14:00,complete_signup,Web
u09299,2025-01-25 17:18:00,app_open,iOS
u02634,2025-01-25 17:25:00,complete_signup,iOS
u01336,2025-01-25 17:53:00,view_portfolio,Android
u02075,2025-01-25 17:53:00,complete_signup,Web
u04860,2025-01-25 17:55:00,fund_account,Android
u00517,2025-01-25 18:00:00,app_open,iOS
u04503,2025-01-25 18:00:00,app_open,Android
u05704,2025-01-25 18:00:00,view_portfolio,iOS
u09211,2025-01-25 18:00:00,app_open,iOS
u05745,2025-01-25 18:41:00,fund_account,Android
u05414,2025-01-25 19:00:00,app_open,iOS
u09997,2025-01-25 19:03:00,complete_signup,Android
u03238,2025-01-25 19:08:00,link_bank,Android
u07127,2025-01-25 19:09:00,link_bank,Android
u04833,2025-01-25 19:11:00,link_bank,Android
u03699,2025-01-25 19:19:00,fund_account,Web
u00631,2025-01-25 19:28:00,app_open,Web
u02122,2025-01-25 20:00:00,app_open,iOS
u05486,2025-01-25 20:00:00,app_open,Web
u05689,2025-01-25 20:00:00,app_open,iOS
u06494,2025-01-25 20:11:00,app_open,Android
u09504,2025-01-25 20:48:00,app_open,Android
u00417,2025-01-25 21:00:00,app_open,iOS
u03323,2025-01-25 21:00:00,app_open,iOS
u03426,2025-01-25 21:00:00,app_open,Web
u04078,2025-01-25 21:00:00,app_open,Android
u08138,2025-01-25 21:00:00,app_open,iOS
u09858,2025-01-25 21:00:00,app_open,iOS
u05929,2025-01-25 21:46:00,complete_signup,iOS
u03768,2025-01-25 22:00:00,app_open,Android
u05637,2025-01-25 22:00:00,app_open,iOS
u06420,2025-01-25 22:04:00,link_bank,iOS
u09299,2025-01-25 22:18:00,complete_signup,Android
u01878,2025-01-25 22:35:00,complete_signup,iOS
u03768,2025-01-25 23:00:00,view_portfolio,iOS
u04719,2025-01-25 23:00:00,app_open,Android
u04926,2025-01-25 23:00:00,app_open,Web
u06247,2025-01-25 23:00:00,app_open,Android
u09650,2025-01-25 23:00:00,app_open,iOS
u03364,2025-01-25 23:09:00,complete_signup,iOS
u08506,2025-01-25 23:23:00,complete_signup,iOS
u09504,2025-01-25 23:48:00,complete_signup,iOS
u08919,2025-01-25 23:53:00,complete_signup,iOS
u00748,2025-01-26 00:00:00,app_open,Android
u00127,2025-01-26 00:28:00,fund_account,iOS
u04743,2025-01-26 00:35:00,complete_signup,iOS
u01467,2025-01-26 01:00:00,app_open,Web
u04180,2025-01-26 01:00:00,app_open,Android
u06494,2025-01-26 01:11:00,complete_signup,iOS
u00631,2025-01-26 01:28:00,complete_signup,Web
u02439,2025-01-26 01:33:00,link_bank,Android
u00607,2025-01-26 01:34:00,app_open,Web
u03187,2025-01-26 01:46:00,link_bank,Android
u01812,2025-01-26 02:00:00,app_open,iOS
u03469,2025-01-26 02:00:00,app_open,Web
u07730,2025-01-26 02:00:00,app_open,iOS
u03897,2025-01-26 02:55:00,app_open,Android
u01729,2025-01-26 03:00:00,app_open,iOS
u01812,2025-01-26 03:00:00,view_portfolio,Android
u04619,2025-01-26 03:31:00,app_open,Web
u02191,2025-01-26 04:00:00,app_open,iOS
u08872,2025-01-26 04:09:00,make_investment,Android
u05554,2025-01-26 04:10:00,app_open,Android
u05125,2025-01-26 04:51:00,app_open,iOS
u06181,2025-01-26 04:59:00,app_open,Android
u09563,2025-01-26 05:00:00,app_open,Android
u08872,2025-01-26 05:09:00,view_portfolio,Android
u07353,2025-01-26 05:20:00,app_open,iOS
u07262,2025-01-26 05:36:00,link_bank,iOS
u00391,2025-01-26 05:58:00,app_open,Web
u09563,2025-01-26 06:00:00,view_portfolio,Android
u08847,2025-01-26 06:01:00,app_open,Web
u04320,2025-01-26 06:03:00,app_open,Web
u03364,2025-01-26 06:09:00,link_bank,iOS
u08147,2025-01-26 06:09:00,make_investment,Web
u05125,2025-01-26 06:51:00,complete_signup,Web
u00366,2025-01-26 07:00:00,app_open,iOS
u01132,2025-01-26 07:00:00,app_open,iOS
u04928,2025-01-26 07:00:00,app_open,Android
u06836,2025-01-26 07:00:00,app_open,iOS
u04320,2025-01-26 07:03:00,complete_signup,iOS
u09997,2025-01-26 07:03:00,link_bank,iOS
u07578,2025-01-26 07:09:00,link_bank,iOS
u08147,2025-01-26 07:09:00,view_portfolio,Android
u00484,2025-01-26 07:20:00,app_open,Android
u00607,2025-01-26 07:34:00,complete_signup,iOS
u07153,2025-01-26 07:42:00,link_bank,Android
u03261,2025-01-26 07:46:00,app_open,Android
u00366,2025-01-26 08:00:00,view_portfolio,iOS
u03379,2025-01-26 08:00:00,app_open,Web
u08506,2025-01-26 08:23:00,link_bank,Android
u00054,2025-01-26 09:00:00,app_open,Android
u05979,2025-01-26 09:00:00,app_open,iOS
u00301,2025-01-26 10:00:00,app_open,iOS
u01425,2025-01-26 10:00:00,app_open,Android
u06918,2025-01-26 10:00:00,app_open,Android
u07353,2025-01-26 10:20:00,complete_signup,iOS
u06416,2025-01-26 10:32:00,app_open,iOS
u01430,2025-01-26 10:33:00,link_bank,iOS
u07467,2025-01-26 10:46:00,link_bank,iOS
u06181,2025-01-26 10:59:00,complete_signup,iOS
u02677,2025-01-26 11:00:00,app_open,iOS
u09432,2025-01-26 11:00:00,app_open,Android
u00794,2025-01-26 11:57:00,make_investment,Android
u00914,2025-01-26 12:03:00,link_bank,iOS
u03657,2025-01-26 12:45:00,app_open,iOS
u00794,2025-01-26 12:57:00,view_portfolio,iOS
u06474,2025-01-26 13:00:00,app_open,iOS
u07359,2025-01-26 13:00:00,app_open,Web
u06064,2025-01-26 13:36:00,link_bank,Android
u03897,2025-01-26 13:55:00,complete_signup,Android
u03671,2025-01-26 14:00:00,app_open,Android
u02569,2025-01-26 14:02:00,app_open,iOS
u07296,2025-01-26 14:14:00,app_open,iOS
u00484,2025-01-26 14:20:00,complete_signup,Android
u00484,2025-01-26 14:20:00,link_bank,iOS
u07607,2025-01-26 14:45:00,link_bank,iOS
u03051,2025-01-26 15:00:00,app_open,iOS
u05554,2025-01-26 15:10:00,complete_signup,iOS
u06668,2025-01-26 15:38:00,app_open,iOS
u00983,2025-01-26 16:00:00,app_open,iOS
u02745,2025-01-26 16:00:00,app_open,iOS
u03092,2025-01-26 16:06:00,app_open,iOS
u07296,2025-01-26 16:14:00,complete_signup,Web
u07322,2025-01-26 16:30:00,app_open,iOS
u00845,2025-01-26 17:00:00,app_open,Web
u01251,2025-01-26 17:00:00,app_open,Android
u02302,2025-01-26 17:00:00,app_open,iOS
u03907,2025-01-26 17:00:00,app_open,Android
u09184,2025-01-26 17:00:00,app_open,Android
u02578,2025-01-26 18:00:00,app_open,Android
u08726,2025-01-26 18:00:00,app_open,Android
u03699,2025-01-26 18:19:00,make_investment,Android
u02028,2025-01-26 18:20:00,app_open,iOS
u04193,2025-01-26 18:27:00,app_open,iOS
u03261,2025-01-26 18:46:00,complete_signup,iOS
u08919,2025-01-26 18:53:00,link_bank,Android
u00146,2025-01-26 19:00:00,app_open,iOS
u01258,2025-01-26 19:00:00,app_open,Android
u02578,2025-01-26 19:00:00,view_portfolio,Android
u03515,2025-01-26 19:00:00,app_open,Android
u08726,2025-01-26 19:00:00,view_portfolio,iOS
u09266,2025-01-26 19:00:00,app_open,Android
u06037,2025-01-26 19:08:00,app_open,Web
u03699,2025-01-26 19:19:00,view_portfolio,iOS
u01448,2025-01-26 19:25:00,link_bank,iOS
u07152,2025-01-26 19:39:00,app_open,Web
u00926,2025-01-26 20:00:00,app_open,iOS
u02541,2025-01-26 20:00:00,app_open,Android
u05829,2025-01-26 20:00:00,app_open,iOS
u07885,2025-01-26 20:00:00,app_open,Android
u06037,2025-01-26 20:08:00,complete_signup,iOS
u06416,2025-01-26 20:32:00,complete_signup,iOS
u03371,2025-01-26 20:39:00,app_open,Android
u08919,2025-01-26 20:53:00,fund_account,Android
u06109,2025-01-26 21:00:00,app_open,iOS
u07885,2025-01-26 21:00:00,view_portfolio,Web
u03507,2025-01-26 21:22:00,link_bank,Web
u07322,2025-01-26 21:30:00,complete_signup,iOS
u00028,2025-01-26 21:37:00,make_investment,iOS
u07001,2025-01-26 21:41:00,app_open,Android
u05558,2025-01-26 21:43:00,link_bank,Android
u02031,2025-01-26 21:46:00,link_bank,Android
u01062,2025-01-26 22:00:00,app_open,iOS
u02728,2025-01-26 22:00:00,app_open,iOS
u04023,2025-01-26 22:00:00,app_open,Android
u06109,2025-01-26 22:00:00,view_portfolio,Android
u09299,2025-01-26 22:18:00,link_bank,Android
u03096,2025-01-26 22:22:00,fund_account,Web
u00028,2025-01-26 22:37:00,view_portfolio,iOS
u09437,2025-01-26 22:44:00,make_investment,iOS
u00862,2025-01-26 23:00:00,app_open,Android
u09104,2025-01-26 23:00:00,app_open,Android
u04656,2025-01-26 23:01:00,fund_account,iOS
u03232,2025-01-26 23:10:00,app_open,iOS
u02028,2025-01-26 23:20:00,complete_signup,iOS
u04193,2025-01-26 23:27:00,complete_signup,Android
u03437,2025-01-26 23:43:00,app_open,Web
u07871,2025-01-26 23:44:00,app_open,iOS
u09437,2025-01-26 23:44:00,view_portfolio,iOS
u00901,2025-01-27 00:00:00,app_open,iOS
u06340,2025-01-27 00:00:00,app_open,Android
u06655,2025-01-27 00:00:00,app_open,Android
u00869,2025-01-27 00:31:00,app_open,Android
u00332,2025-01-27 00:59:00,app_open,iOS
u00812,2025-01-27 01:00:00,app_open,iOS
u06655,2025-01-27 01:00:00,view_portfolio,Android
u09187,2025-01-27 01:00:00,app_open,iOS
u02569,2025-01-27 01:02:00,complete_signup,iOS
u03831,2025-01-27 01:03:00,link_bank,iOS
u04909,2025-01-27 01:36:00,app_open,Android
u04474,2025-01-27 01:53:00,app_open,Android
u00539,2025-01-27 02:00:00,app_open,Web
u00812,2025-01-27 02:00:00,view_portfolio,Android
u09345,2025-01-27 02:00:00,app_open,iOS
u03232,2025-01-27 02:10:00,complete_signup,Android
u06844,2025-01-27 02:18:00,app_open,Android
u03371,2025-01-27 02:39:00,complete_signup,Web
u03963,2025-01-27 02:59:00,app_open,iOS
u09345,2025-01-27 03:00:00,view_portfolio,iOS
u03220,2025-01-27 03:09:00,app_open,iOS
u07916,2025-01-27 03:30:00,make_investment,iOS
u07152,2025-01-27 03:39:00,complete_signup,Android
u03437,2025-01-27 03:43:00,complete_signup,Android
u07871,2025-01-27 03:44:00,complete_signup,iOS
u00332,2025-01-27 03:59:00,complete_signup,Android
u02695,2025-01-27 04:00:00,app_open,iOS
u09099,2025-01-27 04:00:00,app_open,Android
u07916,2025-01-27 04:30:00,view_portfolio,Android
u04474,2025-01-27 04:53:00,complete_signup,Android
u02934,2025-01-27 04:58:00,app_open,iOS
u01008,2025-01-27 05:00:00,app_open,iOS
u07447,2025-01-27 05:00:00,app_open,iOS
u04265,2025-01-27 05:27:00,app_open,iOS
u03564,2025-01-27 05:44:00,link_bank,Android
u00754,2025-01-27 06:00:00,app_open,Android
u05137,2025-01-27 06:00:00,app_open,iOS
u05472,2025-01-27 06:00:00,app_open,Web
u05826,2025-01-27 06:00:00,app_open,iOS
u08378,2025-01-27 06:00:00,app_open,iOS
u06602,2025-01-27 06:16:00,link_bank,iOS
u04265,2025-01-27 06:27:00,complete_signup,Android
u06178,2025-01-27 06:33:00,app_open,iOS
u07001,2025-01-27 06:41:00,complete_signup,Web
u02313,2025-01-27 07:00:00,app_open,Web
u02578,2025-01-27 07:00:00,app_open,Android
u04046,2025-01-27 07:00:00,app_open,Android
u07421,2025-01-27 07:00:00,app_open,iOS
u08154,2025-01-27 07:00:00,app_open,Android
u06844,2025-01-27 07:18:00,complete_signup,Android
u09875,2025-01-27 07:21:00,link_bank,iOS
u03127,2025-01-27 07:38:00,link_bank,Android
u09558,2025-01-27 07:57:00,app_open,iOS
u00052,2025-01-27 08:00:00,app_open,iOS
u02578,2025-01-27 08:00:00,view_portfolio,Android
u04937,2025-01-27 08:00:00,app_open,iOS
u06881,2025-01-27 08:00:00,app_open,iOS
u07928,2025-01-27 08:00:00,app_open,Android
u04319,2025-01-27 08:02:00,app_open,Android
u00869,2025-01-27 08:31:00,complete_signup,Android
u05796,2025-01-27 08:44:00,link_bank,iOS
u03897,2025-01-27 08:55:00,link_bank,Web
u00643,2025-01-27 08:57:00,app_open,iOS
u00052,2025-01-27 09:00:00,view_portfolio,iOS
u02309,2025-01-27 09:00:00,app_open,iOS
u02536,2025-01-27 09:00:00,app_open,iOS
u00784,2025-01-27 09:27:00,app_open,Web
u03923,2025-01-27 09:34:00,app_open,Web
u02934,2025-01-27 09:58:00,complete_signup,iOS
u03826,2025-01-27 10:00:00,app_open,Android
u04433,2025-01-27 10:00:00,app_open,iOS
u05335,2025-01-27 10:00:00,app_open,iOS
u01620,2025-01-27 10:23:00,app_open,iOS
u06178,2025-01-27 10:33:00,complete_signup,Web
u02465,2025-01-27 11:00:00,app_open,iOS
u03826,2025-01-27 11:00:00,view_portfolio,Android
u08956,2025-01-27 11:00:00,app_open,iOS
u03684,2025-01-27 11:07:00,app_open,Android
u03232,2025-01-27 11:10:00,link_bank,iOS
u04916,2025-01-27 11:40:00,app_open,Web
u01480,2025-01-27 12:19:00,make_investment,iOS
u03963,2025-01-27 12:59:00,complete_signup,Android
u03069,2025-01-27 13:00:00,app_open,Android
u04564,2025-01-27 13:00:00,app_open,Android
u04575,2025-01-27 13:00:00,app_open,iOS
u05976,2025-01-27 13:00:00,app_open,iOS
u03220,2025-01-27 13:09:00,complete_signup,Android
u07877,2025-01-27 13:16:00,app_open,iOS
u01480,2025-01-27 13:19:00,view_portfolio,iOS
u01620,2025-01-27 13:23:00,complete_signup,Web
u03739,2025-01-27 13:26:00,app_open,Web
u01076,2025-01-27 13:45:00,link_bank,Web
u00789,2025-01-27 13:51:00,make_investment,iOS
u08367,2025-01-27 13:51:00,fund_account,iOS
u00643,2025-01-27 13:57:00,complete_signup,iOS
u00643,2025-01-27 13:57:00,link_bank,iOS
u04564,2025-01-27 14:00:00,view_portfolio,Android
u00789,2025-01-27 14:51:00,view_portfolio,Android
u09583,2025-01-27 15:00:00,app_open,Android
u03684,2025-01-27 15:07:00,complete_signup,iOS
u09558,2025-01-27 15:57:00,complete_signup,iOS
u00956,2025-01-27 16:00:00,app_open,iOS
u04213,2025-01-27 16:00:00,app_open,Android
u07691,2025-01-27 16:00:00,app_open,Android
